Area_Code_and_Description,Code,Description,2001_Census_occupied_private_dwelling_type_Separate_House,2001_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2001_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2001_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2001_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2006_Census_occupied_private_dwelling_type_Separate_House,2006_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2006_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2006_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2006_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2013_Census_occupied_private_dwelling_type_Separate_House,2013_Census_occupied_private_dwelling_type_Two_or_More_Flats/Units/Townhouses/_Apartments/Houses_Joined_Together,2013_Census_occupied_private_dwelling_type_Other_Occupied_Private_Dwellings(1),2013_Census_occupied_private_dwelling_type_Occupied_Private_Dwelling_Not_Further_Defined,2013_Census_occupied_private_dwelling_type_Total_occupied_private_dwellings,2001_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2001_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2001_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2006_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2006_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2006_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2013_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Private_Dwelling,2013_Census_dwelling_record_type_for_occupied_dwellings_Occupied_Non-private_Dwelling,2013_Census_dwelling_record_type_for_occupied_dwellings_Total_occupied_dwellings,2001_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2001_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2001_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2001_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2006_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2006_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2006_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_number_of_rooms_for_occupied_private_dwellings_One_Room,2013_Census_number_of_rooms_for_occupied_private_dwellings_Two_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Three_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Four_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Five_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Six_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Seven_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Eight_or_More_Rooms,2013_Census_number_of_rooms_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_number_of_rooms_for_occupied_private_dwellings_Not_Elsewhere_Included(2),2013_Census_number_of_rooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2001_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_One_Bedroom,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Two_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Three_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Four_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Five_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Six_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Seven_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Eight_or_More_Bedrooms,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Not_Elsewhere_Included(3),2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_number_of_bedrooms_for_occupied_private_dwellings_Mean_Number_of_Bedrooms,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2001_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2006_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Electricity,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Mains_Gas,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Bottled_Gas,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Wood,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Coal,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Solar_Power,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_No_Fuels_Used_in_this_Dwelling,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Other_Fuel(s),2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_dwellings_stated,2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Not_Elsewhere_Included(5),2013_Census_fuel_types_used_to_heat_dwellings_(total_responses)(4)_for_occupied_private_dwellings_Total_occupied_private_dwellings
047 Wellington City,047,Wellington City,39117,19038,27,4290,62472,42084,23337,87,3195,68706,42714,25200,150,3495,71559,62475,258,62733,68706,195,68901,71559,225,71784,441,1632,4461,7782,9909,13455,9120,12888,59682,2787,62472,744,2061,5004,8268,10659,14181,10137,14496,65550,3156,68706,1005,1788,4977,8955,11328,14754,10443,14955,68202,3354,71559,6414,14742,23133,11646,2919,504,144,219,59724,2751,62472,2.9,7536,15846,25134,13080,3408,582,93,189,65868,2835,68706,2.9,7626,16257,25533,14379,3804,654,129,141,68526,3030,71559,2.9,51048,19722,10095,13956,3144,387,1494,468,59928,2544,62472,57444,20919,9687,13701,2382,423,1512,693,65868,2838,68706,60234,19734,4086,12048,1197,540,2223,543,68322,3237,71559
048 Masterton District,048,Masterton District,7137,861,21,651,8667,7713,918,36,315,8985,8148,963,33,411,9555,8670,57,8727,8988,45,9030,9555,45,9603,33,102,333,813,1743,2436,1473,1518,8448,219,8667,27,120,369,744,1668,2379,1554,1830,8694,294,8988,33,75,300,813,1809,2475,1623,2010,9141,414,9555,381,1560,4263,1737,360,63,24,45,8442,228,8667,3.1,375,1656,4341,1845,390,78,21,30,8736,249,8988,3.1,396,1731,4494,2010,441,84,24,15,9198,360,9558,3.1,5235,57,3999,6459,480,72,78,81,8490,180,8667,5529,51,3771,6558,384,87,51,132,8775,213,8988,6546,54,1833,6639,285,168,69,117,9207,348,9555
049 Carterton District,049,Carterton District,2289,159,9,177,2631,2511,132,21,120,2784,2976,180,27,135,3321,2634,12,2643,2784,12,2796,3321,12,3333,12,21,93,183,519,756,480,489,2559,75,2634,6,21,114,159,471,780,504,609,2664,117,2784,18,33,90,219,558,867,636,771,3189,129,3321,117,366,1326,582,120,21,12,15,2559,72,2631,3.2,96,405,1371,615,150,30,9,6,2682,102,2784,3.2,141,480,1551,816,174,30,15,6,3210,111,3321,3.2,1494,12,1074,2184,135,24,21,18,2568,66,2634,1566,12,1059,2283,123,36,12,54,2691,93,2784,2211,24,594,2550,84,96,18,48,3213,108,3321
050 South Wairarapa District,050,South Wairarapa District,3003,189,12,276,3486,3306,150,18,207,3675,3603,162,30,189,3981,3486,24,3507,3678,24,3702,3981,51,4035,15,42,120,249,663,939,609,720,3357,126,3483,18,24,111,237,624,939,675,858,3486,189,3675,18,36,108,255,672,1032,690,981,3792,189,3981,126,543,1671,771,171,30,12,27,3357,126,3486,3.2,117,543,1779,807,183,48,18,15,3507,168,3675,3.2,147,570,1914,894,216,48,9,15,3813,171,3981,3.2,2037,15,1263,2877,201,33,15,27,3378,105,3483,2235,18,1230,2970,165,63,15,48,3510,165,3675,2667,24,687,3108,129,105,18,54,3822,159,3981
051 Tasman District,051,Tasman District,12588,1260,291,1605,15744,14640,1329,462,840,17268,15915,1308,522,855,18597,15744,207,15954,17271,207,17478,18594,288,18885,273,372,729,1341,2652,4077,2745,2823,15012,729,15744,279,381,813,1374,2619,4170,3168,3780,16578,690,17271,276,339,723,1494,2808,4485,3444,4281,17850,744,18597,1146,2694,6804,3294,792,159,51,69,15012,732,15744,3.1,1233,2895,7335,4050,879,174,33,60,16662,609,17271,3.1,1233,2931,7836,4584,1077,192,42,42,17937,657,18597,3.1,9672,75,4269,10647,765,249,246,156,15081,663,15744,11454,96,4293,11013,618,393,204,336,16707,561,17271,12921,75,2379,11448,369,666,162,273,17940,654,18597
052 Nelson City,052,Nelson City,12315,2565,120,1125,16122,13512,2910,219,543,17187,14571,3093,255,777,18699,16125,168,16290,17187,141,17328,18696,210,18906,66,264,708,1833,3291,4242,2616,2541,15564,561,16122,105,351,897,1794,3156,4299,2871,3120,16590,597,17187,114,255,810,2019,3411,4701,3252,3399,17958,738,18696,816,4176,7020,2742,621,102,39,48,15567,555,16122,2.9,963,4242,7473,3186,648,114,24,48,16698,492,17187,3,993,4371,8055,3795,666,102,39,33,18057,639,18699,3,11862,111,5238,8175,900,222,324,183,15606,519,16122,13263,99,5064,7557,516,321,249,375,16719,468,17187,15519,108,2637,6192,126,597,240,258,17991,705,18696
053 Marlborough District,053,Marlborough District,12000,1947,147,1224,15321,13560,2085,312,885,16842,14850,2010,222,858,17940,15318,195,15510,16842,183,17025,17940,258,18198,114,204,636,1443,2949,4209,2508,2691,14748,567,15318,156,252,690,1470,2859,4257,2814,3471,15969,873,16842,111,186,564,1578,3009,4515,3225,3852,17037,903,17940,702,2994,7104,3018,657,144,45,69,14733,585,15321,3.1,828,3048,7740,3441,792,141,48,54,16089,750,16842,3.1,753,3114,8136,4053,855,174,33,45,17163,777,17940,3.1,10905,90,4026,9480,1152,180,174,201,14805,513,15318,12111,78,4179,9588,897,231,153,378,16146,696,16842,13347,111,2469,10029,570,498,153,294,17169,771,17940
054 Kaikoura District,054,Kaikoura District,1032,135,15,162,1344,1182,135,39,93,1449,1263,123,24,102,1509,1344,69,1413,1449,78,1527,1509,75,1587,9,30,63,129,306,336,189,201,1263,81,1344,24,39,87,159,264,342,204,255,1368,81,1449,21,18,84,135,246,372,228,315,1422,84,1509,69,240,585,255,78,15,9,12,1263,81,1344,3.2,102,285,600,288,72,24,6,9,1380,69,1449,3.1,87,267,618,327,96,21,6,9,1428,81,1509,3.2,843,6,258,1044,87,15,12,27,1278,66,1344,954,9,327,1011,93,24,9,57,1380,69,1449,1035,9,171,1020,54,30,6,45,1431,78,1509
055 Buller District,055,Buller District,3156,327,42,435,3960,3495,315,117,246,4176,3762,318,120,315,4515,3960,96,4056,4176,87,4266,4515,96,4611,33,81,198,468,915,1035,564,471,3765,195,3960,69,87,222,444,891,1032,603,570,3921,258,4176,72,87,213,486,936,1125,639,648,4209,306,4515,255,765,1866,690,120,24,15,12,3753,207,3960,3,297,834,1941,711,135,24,6,21,3969,207,4179,3,333,873,2064,804,138,33,6,9,4260,255,4515,2.9,2088,24,786,2886,2622,30,42,33,3777,180,3960,2160,15,972,3003,2622,39,45,81,3993,183,4176,2325,21,651,3117,2382,78,51,96,4260,255,4515
056 Grey District,056,Grey District,4107,396,51,420,4971,4440,432,90,228,5190,4485,372,57,483,5394,4971,69,5040,5187,54,5244,5397,63,5460,45,99,219,495,1113,1377,828,609,4785,186,4971,45,123,255,510,999,1404,834,801,4977,213,5187,39,87,195,519,1026,1395,825,849,4932,462,5394,294,936,2469,864,159,30,21,9,4785,186,4968,3,357,954,2529,936,165,42,9,18,5010,180,5190,3,309,906,2499,1032,162,42,9,12,4971,423,5394,3,2877,30,1314,3678,3465,30,42,51,4815,153,4971,2859,21,1329,3666,3420,24,36,126,5025,162,5187,2937,18,723,3582,3117,51,33,123,4971,420,5394
057 Westland District,057,Westland District,2451,237,87,363,3135,2799,264,90,255,3405,2985,258,129,243,3615,3135,114,3249,3402,111,3513,3615,120,3732,66,75,168,324,678,798,441,405,2958,177,3135,51,72,198,342,660,861,480,510,3180,222,3405,87,75,204,378,675,852,528,585,3381,234,3612,258,537,1443,573,108,18,6,15,2961,171,3135,3,261,612,1524,618,135,27,6,21,3201,201,3402,3,318,639,1602,666,138,27,12,6,3408,207,3615,3,1758,24,723,2301,1491,30,36,51,2982,153,3135,1938,18,717,2355,1590,18,21,108,3213,189,3405,2070,15,438,2415,1539,75,60,99,3405,210,3612
058 Hurunui District,058,Hurunui District,3282,204,24,396,3900,3813,171,72,216,4266,4224,150,93,285,4752,3900,81,3981,4266,69,4332,4752,111,4863,21,45,138,306,774,963,687,831,3765,135,3900,36,54,135,315,717,969,765,1050,4044,222,4266,54,45,123,378,771,1092,837,1194,4491,261,4752,150,606,1725,945,243,57,12,24,3765,135,3900,3.2,180,576,1890,1056,264,66,15,33,4080,186,4266,3.3,228,666,2004,1236,291,54,15,21,4515,240,4752,3.2,2646,24,855,3273,414,42,21,57,3786,114,3900,2988,27,840,3396,375,66,12,120,4098,171,4266,3369,24,501,3678,219,111,18,111,4515,237,4752
059 Waimakariri District,059,Waimakariri District,11523,1098,123,855,13602,13860,1230,294,534,15918,16233,1230,471,714,18651,13602,45,13647,15918,33,15948,18654,42,18696,87,150,432,984,2391,3753,2520,2937,13260,342,13602,117,207,540,1101,2409,3993,2952,4089,15408,507,15918,192,186,531,1269,2538,4347,3447,5463,17976,675,18651,492,2274,6336,3270,648,126,48,57,13251,351,13602,3.2,651,2481,6975,4224,915,150,45,45,15483,435,15918,3.2,840,2616,7350,5781,1209,201,45,33,18075,579,18651,3.3,10266,96,3981,8922,1140,129,78,159,13332,270,13602,12456,87,4293,9681,885,183,51,477,15549,372,15918,15399,243,2709,10401,399,513,60,399,18051,600,18651
060 Christchurch City,060,Christchurch City,90714,25509,204,9627,126054,99561,29898,501,4770,134727,94824,28515,696,6393,130428,126054,597,126654,134730,543,135270,130428,579,131010,387,1593,6435,15588,26061,33432,19038,19530,122064,3990,126054,492,1818,6885,15549,25401,33879,21228,24420,129666,5061,134730,588,1098,5649,15552,24186,32154,20526,24357,124107,6321,130428,7167,31719,55737,21552,4476,843,312,330,122136,3921,126054,2.9,7254,32166,58326,25722,5445,1083,216,351,130566,4158,134727,3,6303,30306,54393,26631,5607,1176,267,198,124878,5550,130428,3,106773,1140,39594,49446,8451,1185,1524,1701,122685,3372,126054,116733,1791,39228,42624,4161,1344,1086,4617,130734,3993,134730,117096,2232,19227,30489,681,1920,960,2034,124569,5859,130428
062 Selwyn District,062,Selwyn District,8286,468,66,510,9327,10707,396,120,336,11559,13905,456,222,567,15147,9324,63,9390,11559,66,11625,15147,78,15228,48,72,198,540,1365,2268,1854,2757,9102,225,9327,54,120,249,654,1410,2409,2337,4026,11259,300,11559,102,135,312,699,1608,2901,3069,5847,14670,480,15147,255,1056,3927,2949,705,123,36,48,9105,219,9324,3.4,360,1170,4494,4122,918,165,33,51,11310,249,11559,3.4,501,1269,5022,6237,1356,234,57,42,14721,429,15147,3.5,6993,57,2541,6969,1470,126,57,156,9129,198,9327,9126,174,3057,7662,1188,168,30,435,11319,240,11559,12522,399,2352,9180,672,408,45,396,14703,444,15147
063 Ashburton District,063,Ashburton District,8361,939,36,828,10164,9495,1110,87,231,10926,10557,1182,111,480,12327,10161,63,10227,10926,48,10974,12327,72,12399,30,84,327,1011,2112,2859,1785,1761,9969,195,10161,54,108,444,1008,1992,2907,1938,2220,10671,255,10926,78,99,432,1230,2178,3183,2130,2547,11877,450,12327,330,1896,5013,2172,393,75,30,42,9951,213,10164,3.1,387,1995,5265,2493,450,93,15,51,10749,177,10926,3.1,465,2157,5673,2964,543,114,18,27,11958,369,12327,3.1,7614,63,2505,7206,1809,60,48,225,9999,165,10161,8250,54,2892,7110,1272,69,39,462,10773,153,10926,9711,66,1761,7200,360,165,51,375,11937,390,12327
064 Timaru District,064,Timaru District,13542,2010,51,1386,16989,14685,2316,99,498,17601,15330,2292,78,723,18423,16989,123,17109,17601,87,17688,18426,108,18534,45,162,681,1755,3642,4599,2808,2853,16542,444,16986,69,204,726,1629,3462,4518,3090,3396,17097,504,17601,60,141,663,1863,3579,4650,3159,3630,17745,678,18426,714,3672,7995,3270,651,111,51,75,16539,450,16986,3,756,3738,8178,3564,717,138,33,51,17181,420,17601,3,786,3777,8430,3885,747,141,39,36,17844,582,18423,3.1,13044,114,4857,11070,2955,126,81,294,16614,369,16986,13833,96,4467,10854,2124,165,54,540,17262,336,17601,15174,99,2265,10644,990,258,81,342,17835,588,18426
065 Mackenzie District,065,Mackenzie District,1242,78,21,144,1485,1350,108,24,51,1533,1455,117,30,123,1725,1485,75,1557,1533,75,1608,1725,93,1818,15,18,63,123,318,366,216,303,1419,66,1485,15,27,57,123,288,363,252,345,1470,63,1530,21,27,57,126,315,384,285,399,1617,111,1725,72,189,651,372,114,15,6,6,1425,57,1485,3.3,87,186,666,381,117,24,6,15,1482,51,1530,3.3,102,201,714,444,123,30,6,6,1632,96,1728,3.3,1056,12,324,1209,333,6,6,27,1428,57,1485,1176,6,309,1248,261,9,6,48,1488,45,1530,1293,12,189,1356,171,33,9,42,1626,99,1725
066 Waimate District,066,Waimate District,2499,156,21,216,2892,2700,174,33,78,2982,2808,147,33,219,3213,2889,18,2907,2982,18,3003,3213,21,3234,12,27,75,243,555,762,564,579,2820,72,2892,15,33,84,228,534,810,552,636,2892,90,2985,15,21,72,267,564,822,579,657,3003,207,3210,66,441,1347,723,168,33,15,21,2811,78,2889,3.3,99,513,1362,726,162,33,6,18,2925,60,2982,3.2,84,507,1464,750,162,39,6,9,3018,192,3213,3.2,2067,18,648,2385,525,30,9,30,2835,54,2892,2124,12,672,2334,342,30,9,81,2928,54,2985,2313,9,297,2349,195,33,15,63,3021,189,3210
067 Chatham Islands Territory,067,Chatham Islands Territory,189,15,3,45,252,213,12,6,18,249,219,12,3,24,258,252,6,258,249,6,255,258,6,264,0,6,12,33,51,51,36,33,228,24,255,0,6,15,33,42,63,33,42,231,15,249,3,9,12,30,60,57,24,45,240,18,258,15,45,96,45,15,6,3,3,228,24,255,3.2,21,39,114,36,12,3,3,3,231,18,249,3,24,48,114,33,15,3,3,0,243,15,258,3,66,6,63,150,54,3,6,42,219,33,255,78,0,69,147,51,0,6,75,237,15,249,81,0,42,171,42,27,3,54,240,18,258
068 Waitaki District,068,Waitaki District,7011,546,33,741,8334,7611,585,93,300,8586,7818,501,69,543,8934,8334,75,8409,8589,72,8661,8931,102,9036,30,105,303,660,1800,2331,1446,1401,8070,261,8331,54,120,360,702,1650,2274,1488,1593,8247,342,8589,45,66,300,759,1662,2379,1506,1701,8421,513,8934,360,1386,4050,1791,357,63,24,36,8067,264,8331,3.1,432,1482,4071,1866,363,66,15,27,8325,264,8586,3.1,360,1479,4197,1932,393,75,18,21,8478,453,8934,3.1,6165,51,1767,6120,2346,81,45,108,8106,225,8331,6465,39,1941,5991,1722,96,36,219,8367,222,8589,6684,42,1092,6033,1035,117,42,153,8478,453,8934
069 Central Otago District,069,Central Otago District,4857,483,63,516,5922,5904,531,162,231,6825,6600,543,123,291,7554,5919,81,6000,6825,102,6927,7554,153,7707,48,72,228,489,1107,1659,1083,1086,5772,147,5922,90,102,282,546,1161,1782,1245,1410,6615,210,6825,66,78,243,621,1293,1962,1392,1641,7296,261,7554,246,876,2778,1434,327,60,18,33,5772,147,5922,3.2,336,1029,3171,1656,351,69,18,24,6648,177,6825,3.2,309,1056,3519,1932,396,72,21,30,7332,222,7554,3.2,4740,30,1035,4266,1956,48,33,168,5793,126,5922,5262,51,1395,4485,1569,108,33,588,6669,159,6825,5781,57,1191,4842,690,186,30,684,7320,234,7554
070 Queenstown-Lakes District,070,Queenstown-Lakes District,4266,1566,90,867,6792,6159,2160,225,543,9087,7734,2592,162,702,11190,6792,270,7062,9090,207,9294,11190,321,11511,99,156,363,708,1221,1641,1062,1191,6441,348,6789,195,216,498,915,1419,1938,1398,1974,8553,534,9090,153,234,585,1134,1710,2409,1827,2514,10554,636,11190,396,1233,2928,1410,348,75,27,33,6450,339,6789,3.1,639,1488,3711,2004,564,120,30,36,8589,498,9087,3.1,735,1716,4425,2805,687,141,45,48,10596,594,11190,3.2,5475,69,1593,4413,1509,93,75,156,6471,318,6789,7086,285,2589,5292,1299,204,63,453,8586,501,9090,8919,807,2214,6078,723,336,81,591,10566,624,11190
071 Dunedin City,071,Dunedin City,33630,6546,51,3420,43641,35619,7461,111,1617,44808,36465,7401,126,2229,46221,43641,333,43977,44808,264,45072,46221,369,46590,135,609,2202,4926,9513,11067,6690,7344,42483,1158,43644,147,717,2373,4623,9009,10782,7155,8304,43116,1692,44808,204,546,2001,4947,9081,10953,7524,8769,44028,2193,46221,2631,10095,18699,8058,2109,576,141,180,42489,1155,43644,3,2739,9933,18906,8418,2439,654,141,153,43383,1425,44808,3,2649,9615,19200,9180,2559,714,177,129,44220,1998,46221,3.1,38370,363,9165,23340,12549,375,396,606,42699,942,43644,39264,303,9315,22602,10182,342,309,1188,43539,1269,44808,40413,312,5742,21921,6039,690,390,762,44214,2004,46221
072 Clutha District,072,Clutha District,5622,396,36,567,6618,5979,378,48,213,6621,6081,330,45,324,6783,6618,69,6687,6621,60,6681,6783,84,6867,27,63,231,540,1368,1809,1200,1155,6396,222,6618,30,69,258,558,1290,1668,1203,1344,6420,201,6621,27,60,198,579,1326,1743,1212,1317,6459,321,6783,210,942,3150,1668,330,57,15,36,6408,213,6621,3.2,222,942,3201,1689,297,51,15,24,6438,183,6621,3.2,222,945,3228,1725,294,45,15,12,6495,288,6783,3.2,4737,36,1266,4914,3588,39,21,126,6435,183,6618,4650,27,1245,4740,3384,33,21,276,6474,144,6621,4533,27,738,4773,2634,81,21,246,6510,273,6783
